query_id,client_ip,server_ip,query_name,query_type,response_code,payload_size_bytes,entropy,is_tunneling,tunneling_score,timestamp,metadata
dns_tunnel_08ab_0201,192.168.1.88,185.220.101.44,08ab.seq201.ivhfiskbjrpustsuivje4qkml5ceex2ekvgvax2uifbeyrk7kvjq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7616,True,0.9723,2026-08-27T14:15:35.193605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 201, ""total_chunks"": 600, ""chunk_entropy"": 4.7616}"
dns_tunnel_08ab_0202,192.168.1.88,185.220.101.44,08ab.seq202.ivjfgx2dkjcuirkokreuctctl5bu6tsgjfcektsujfauyx2jjzka.tunnel.c2exfil-network.org,A,NOERROR,155,4.6351,True,0.9319,2026-08-27T14:15:35.286605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 202, ""total_chunks"": 600, ""chunk_entropy"": 4.6351}"
dns_tunnel_08ab_0203,192.168.1.88,185.220.101.44,08ab.seq203.ivje4qkml5ceex2ekvgvax2uifbeyrk7kvjukustl5bverkeivha.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.677,True,0.9362,2026-08-27T14:15:35.362605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 203, ""total_chunks"": 600, ""chunk_entropy"": 4.677}"
dns_tunnel_08ab_0204,192.168.1.88,185.220.101.44,08ab.seq204.kreuctctl5bu6tsgjfcektsujfauyx2jjzkekusoifgf6rccl5ca.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6075,True,0.9387,2026-08-27T14:15:35.528605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 204, ""total_chunks"": 600, ""chunk_entropy"": 4.6075}"
dns_tunnel_08ab_0205,192.168.1.88,185.220.101.44,08ab.seq205.kvgvax2uifbeyrk7kvjukustl5bverkeivhfiskbjrjv6q2pjzda.tunnel.c2exfil-network.org,A,NOERROR,155,4.7654,True,0.9267,2026-08-27T14:15:35.714605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 205, ""total_chunks"": 600, ""chunk_entropy"": 4.7654}"
dns_tunnel_08ab_0206,192.168.1.88,185.220.101.44,08ab.seq206.jfcektsujfauyx2jjzkekusoifgf6rccl5cfktkql5kecqsmivpq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6868,True,0.97,2026-08-27T14:15:35.756605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 206, ""total_chunks"": 600, ""chunk_entropy"": 4.6868}"
dns_tunnel_08ab_0207,192.168.1.88,185.220.101.44,08ab.seq207.kvjukustl5bverkeivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7286,True,0.9463,2026-08-27T14:15:35.909605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 207, ""total_chunks"": 600, ""chunk_entropy"": 4.7286}"
dns_tunnel_08ab_0208,192.168.1.88,185.220.101.44,08ab.seq208.jzkekusoifgf6rccl5cfktkql5kecqsmivpvku2fkjjv6q2sivca.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6752,True,0.9549,2026-08-27T14:15:36.043605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 208, ""total_chunks"": 600, ""chunk_entropy"": 4.6752}"
dns_tunnel_08ab_0209,192.168.1.88,185.220.101.44,08ab.seq209.ivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eu4vcfkjhectc7irba.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.8448,True,0.9881,2026-08-27T14:15:36.162605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 209, ""total_chunks"": 600, ""chunk_entropy"": 4.8448}"
dns_tunnel_08ab_0210,192.168.1.88,185.220.101.44,08ab.seq210.l5cfktkql5kecqsmivpvku2fkjjv6q2sivcektsujfauyu27inhq.tunnel.c2exfil-network.org,A,NOERROR,155,4.7457,True,0.9674,2026-08-27T14:15:36.226605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 210, ""total_chunks"": 600, ""chunk_entropy"": 4.7457}"
dns_tunnel_08ab_0211,192.168.1.88,185.220.101.44,08ab.seq211.jzdesrcfjzkesqkml5eu4vcfkjhectc7irbf6rcvjvif6vcbijga.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.795,True,0.9879,2026-08-27T14:15:36.314605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 211, ""total_chunks"": 600, ""chunk_entropy"": 4.795}"
dns_tunnel_08ab_0212,192.168.1.88,185.220.101.44,08ab.seq212.ivpvku2fkjjv6q2sivcektsujfauyu27inhu4rsjircu4vcjifga.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6988,True,0.9383,2026-08-27T14:15:36.417605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 212, ""total_chunks"": 600, ""chunk_entropy"": 4.6988}"
dns_tunnel_08ab_0213,192.168.1.88,185.220.101.44,08ab.seq213.l5eu4vcfkjhectc7irbf6rcvjvif6vcbijgekx2vkncveu27inja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6945,True,0.9332,2026-08-27T14:15:36.614605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 213, ""total_chunks"": 600, ""chunk_entropy"": 4.6945}"
dns_tunnel_08ab_0214,192.168.1.88,185.220.101.44,08ab.seq214.ivcektsujfauyu27inhu4rsjircu4vcjifgf6skokrcvetsbjrpq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7277,True,0.9312,2026-08-27T14:15:36.757605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 214, ""total_chunks"": 600, ""chunk_entropy"": 4.7277}"
dns_tunnel_08ab_0215,192.168.1.88,185.220.101.44,08ab.seq215.irbf6rcvjvif6vcbijgekx2vkncveu27injekrcfjzkesqkmknpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6757,True,0.9562,2026-08-27T14:15:36.959605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 215, ""total_chunks"": 600, ""chunk_entropy"": 4.6757}"
dns_tunnel_08ab_0216,192.168.1.88,185.220.101.44,08ab.seq216.inhu4rsjircu4vcjifgf6skokrcvetsbjrpuiqs7irku2uc7kraq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.688,True,0.9783,2026-08-27T14:15:37.042605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 216, ""total_chunks"": 600, ""chunk_entropy"": 4.688}"
dns_tunnel_08ab_0217,192.168.1.88,185.220.101.44,08ab.seq217.ijgekx2vkncveu27injekrcfjzkesqkmknpugt2oizeuirkokreq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.5576,True,0.9679,2026-08-27T14:15:37.111605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 217, ""total_chunks"": 600, ""chunk_entropy"": 4.5576}"
dns_tunnel_08ab_0218,192.168.1.88,185.220.101.44,08ab.seq218.ifgf6skokrcvetsbjrpuiqs7irku2uc7krauetcfl5kvgrksknpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6422,True,0.9692,2026-08-27T14:15:37.279605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 218, ""total_chunks"": 600, ""chunk_entropy"": 4.6422}"
dns_tunnel_08ab_0219,192.168.1.88,185.220.101.44,08ab.seq219.injekrcfjzkesqkmknpugt2oizeuirkokreuctc7jfhfirksjzaq.tunnel.c2exfil-network.org,A,NOERROR,155,4.6247,True,0.97,2026-08-27T14:15:37.398605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 219, ""total_chunks"": 600, ""chunk_entropy"": 4.6247}"
dns_tunnel_08ab_0220,192.168.1.88,185.220.101.44,08ab.seq220.jrpuiqs7irku2uc7krauetcfl5kvgrksknpugusfircu4vcjifga.tunnel.c2exfil-network.org,A,NOERROR,155,4.5972,True,0.9752,2026-08-27T14:15:37.606605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 220, ""total_chunks"": 600, ""chunk_entropy"": 4.5972}"
dns_tunnel_08ab_0221,192.168.1.88,185.220.101.44,08ab.seq221.knpugt2oizeuirkokreuctc7jfhfirksjzauyx2eijpuivknkbpq.tunnel.c2exfil-network.org,A,NOERROR,155,4.6641,True,0.9694,2026-08-27T14:15:37.714605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 221, ""total_chunks"": 600, ""chunk_entropy"": 4.6641}"
dns_tunnel_08ab_0222,192.168.1.88,185.220.101.44,08ab.seq222.krauetcfl5kvgrksknpugusfircu4vcjifgfgx2dj5hemskeivha.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6854,True,0.953,2026-08-27T14:15:37.921605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 222, ""total_chunks"": 600, ""chunk_entropy"": 4.6854}"
dns_tunnel_08ab_0223,192.168.1.88,185.220.101.44,08ab.seq223.kreuctc7jfhfirksjzauyx2eijpuivknkbpviqkcjrcv6vktivja.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7031,True,0.9868,2026-08-27T14:15:38.121605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 223, ""total_chunks"": 600, ""chunk_entropy"": 4.7031}"
dns_tunnel_08ab_0224,192.168.1.88,185.220.101.44,08ab.seq224.knpugusfircu4vcjifgfgx2dj5hemskeivhfiskbjrpustsuivja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7108,True,0.928,2026-08-27T14:15:38.261605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 224, ""total_chunks"": 600, ""chunk_entropy"": 4.7108}"
dns_tunnel_08ab_0225,192.168.1.88,185.220.101.44,08ab.seq225.jzauyx2eijpuivknkbpviqkcjrcv6vktivjfgx2dkjcuirkokreq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6607,True,0.9289,2026-08-27T14:15:38.452605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 225, ""total_chunks"": 600, ""chunk_entropy"": 4.6607}"
dns_tunnel_08ab_0226,192.168.1.88,185.220.101.44,08ab.seq226.ifgfgx2dj5hemskeivhfiskbjrpustsuivje4qkml5ceex2ekvgq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7269,True,0.9495,2026-08-27T14:15:38.581605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 226, ""total_chunks"": 600, ""chunk_entropy"": 4.7269}"
dns_tunnel_08ab_0227,192.168.1.88,185.220.101.44,08ab.seq227.kbpviqkcjrcv6vktivjfgx2dkjcuirkokreuctctl5bu6tsgjfca.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6598,True,0.9461,2026-08-27T14:15:38.716605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 227, ""total_chunks"": 600, ""chunk_entropy"": 4.6598}"
dns_tunnel_08ab_0228,192.168.1.88,185.220.101.44,08ab.seq228.ivhfiskbjrpustsuivje4qkml5ceex2ekvgvax2uifbeyrk7kvjq.tunnel.c2exfil-network.org,A,NOERROR,155,4.7219,True,0.9397,2026-08-27T14:15:38.833605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 228, ""total_chunks"": 600, ""chunk_entropy"": 4.7219}"
dns_tunnel_08ab_0229,192.168.1.88,185.220.101.44,08ab.seq229.ivjfgx2dkjcuirkokreuctctl5bu6tsgjfcektsujfauyx2jjzka.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6571,True,0.9789,2026-08-27T14:15:38.884605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 229, ""total_chunks"": 600, ""chunk_entropy"": 4.6571}"
dns_tunnel_08ab_0230,192.168.1.88,185.220.101.44,08ab.seq230.ivje4qkml5ceex2ekvgvax2uifbeyrk7kvjukustl5bverkeivha.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.677,True,0.9781,2026-08-27T14:15:38.926605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 230, ""total_chunks"": 600, ""chunk_entropy"": 4.677}"
dns_tunnel_08ab_0231,192.168.1.88,185.220.101.44,08ab.seq231.kreuctctl5bu6tsgjfcektsujfauyx2jjzkekusoifgf6rccl5ca.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6295,True,0.9908,2026-08-27T14:15:39.008605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 231, ""total_chunks"": 600, ""chunk_entropy"": 4.6295}"
dns_tunnel_08ab_0232,192.168.1.88,185.220.101.44,08ab.seq232.kvgvax2uifbeyrk7kvjukustl5bverkeivhfiskbjrjv6q2pjzda.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7697,True,0.9227,2026-08-27T14:15:39.176605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 232, ""total_chunks"": 600, ""chunk_entropy"": 4.7697}"
dns_tunnel_08ab_0233,192.168.1.88,185.220.101.44,08ab.seq233.jfcektsujfauyx2jjzkekusoifgf6rccl5cfktkql5kecqsmivpq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7088,True,0.9261,2026-08-27T14:15:39.227605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 233, ""total_chunks"": 600, ""chunk_entropy"": 4.7088}"
dns_tunnel_08ab_0234,192.168.1.88,185.220.101.44,08ab.seq234.kvjukustl5bverkeivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eq.tunnel.c2exfil-network.org,A,NOERROR,155,4.7506,True,0.9429,2026-08-27T14:15:39.304605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 234, ""total_chunks"": 600, ""chunk_entropy"": 4.7506}"
dns_tunnel_08ab_0235,192.168.1.88,185.220.101.44,08ab.seq235.jzkekusoifgf6rccl5cfktkql5kecqsmivpvku2fkjjv6q2sivca.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6889,True,0.9889,2026-08-27T14:15:39.512605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 235, ""total_chunks"": 600, ""chunk_entropy"": 4.6889}"
dns_tunnel_08ab_0236,192.168.1.88,185.220.101.44,08ab.seq236.ivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eu4vcfkjhectc7irba.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.8448,True,0.9856,2026-08-27T14:15:39.577605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 236, ""total_chunks"": 600, ""chunk_entropy"": 4.8448}"
dns_tunnel_08ab_0237,192.168.1.88,185.220.101.44,08ab.seq237.l5cfktkql5kecqsmivpvku2fkjjv6q2sivcektsujfauyu27inhq.tunnel.c2exfil-network.org,A,NOERROR,155,4.7457,True,0.944,2026-08-27T14:15:39.622605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 237, ""total_chunks"": 600, ""chunk_entropy"": 4.7457}"
dns_tunnel_08ab_0238,192.168.1.88,185.220.101.44,08ab.seq238.jzdesrcfjzkesqkml5eu4vcfkjhectc7irbf6rcvjvif6vcbijga.tunnel.c2exfil-network.org,A,NOERROR,155,4.795,True,0.9667,2026-08-27T14:15:39.769605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 238, ""total_chunks"": 600, ""chunk_entropy"": 4.795}"
dns_tunnel_08ab_0239,192.168.1.88,185.220.101.44,08ab.seq239.ivpvku2fkjjv6q2sivcektsujfauyu27inhu4rsjircu4vcjifga.tunnel.c2exfil-network.org,A,NOERROR,155,4.7416,True,0.9674,2026-08-27T14:15:39.854605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 239, ""total_chunks"": 600, ""chunk_entropy"": 4.7416}"
dns_tunnel_08ab_0240,192.168.1.88,185.220.101.44,08ab.seq240.l5eu4vcfkjhectc7irbf6rcvjvif6vcbijgekx2vkncveu27inja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6505,True,0.9307,2026-08-27T14:15:39.992605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 240, ""total_chunks"": 600, ""chunk_entropy"": 4.6505}"
dns_tunnel_08ab_0241,192.168.1.88,185.220.101.44,08ab.seq241.ivcektsujfauyu27inhu4rsjircu4vcjifgf6skokrcvetsbjrpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7277,True,0.9206,2026-08-27T14:15:40.039605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 241, ""total_chunks"": 600, ""chunk_entropy"": 4.7277}"
dns_tunnel_08ab_0242,192.168.1.88,185.220.101.44,08ab.seq242.irbf6rcvjvif6vcbijgekx2vkncveu27injekrcfjzkesqkmknpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.636,True,0.9265,2026-08-27T14:15:40.213605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 242, ""total_chunks"": 600, ""chunk_entropy"": 4.636}"
dns_tunnel_08ab_0243,192.168.1.88,185.220.101.44,08ab.seq243.inhu4rsjircu4vcjifgf6skokrcvetsbjrpuiqs7irku2uc7kraq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6798,True,0.9388,2026-08-27T14:15:40.302605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 243, ""total_chunks"": 600, ""chunk_entropy"": 4.6798}"
dns_tunnel_08ab_0244,192.168.1.88,185.220.101.44,08ab.seq244.ijgekx2vkncveu27injekrcfjzkesqkmknpugt2oizeuirkokreq.tunnel.c2exfil-network.org,A,NOERROR,155,4.5576,True,0.987,2026-08-27T14:15:40.343605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 244, ""total_chunks"": 600, ""chunk_entropy"": 4.5576}"
dns_tunnel_08ab_0245,192.168.1.88,185.220.101.44,08ab.seq245.ifgf6skokrcvetsbjrpuiqs7irku2uc7krauetcfl5kvgrksknpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6422,True,0.9943,2026-08-27T14:15:40.454605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 245, ""total_chunks"": 600, ""chunk_entropy"": 4.6422}"
dns_tunnel_08ab_0246,192.168.1.88,185.220.101.44,08ab.seq246.injekrcfjzkesqkmknpugt2oizeuirkokreuctc7jfhfirksjzaq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6247,True,0.9903,2026-08-27T14:15:40.639605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 246, ""total_chunks"": 600, ""chunk_entropy"": 4.6247}"
dns_tunnel_08ab_0247,192.168.1.88,185.220.101.44,08ab.seq247.jrpuiqs7irku2uc7krauetcfl5kvgrksknpugusfircu4vcjifga.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6026,True,0.9392,2026-08-27T14:15:40.821605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 247, ""total_chunks"": 600, ""chunk_entropy"": 4.6026}"
dns_tunnel_08ab_0248,192.168.1.88,185.220.101.44,08ab.seq248.knpugt2oizeuirkokreuctc7jfhfirksjzauyx2eijpuivknkbpq.tunnel.c2exfil-network.org,A,NOERROR,155,4.6817,True,0.9785,2026-08-27T14:15:40.975605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 248, ""total_chunks"": 600, ""chunk_entropy"": 4.6817}"
dns_tunnel_08ab_0249,192.168.1.88,185.220.101.44,08ab.seq249.krauetcfl5kvgrksknpugusfircu4vcjifgfgx2dj5hemskeivha.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7387,True,0.9526,2026-08-27T14:15:41.083605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 249, ""total_chunks"": 600, ""chunk_entropy"": 4.7387}"
dns_tunnel_08ab_0250,192.168.1.88,185.220.101.44,08ab.seq250.kreuctc7jfhfirksjzauyx2eijpuivknkbpviqkcjrcv6vktivja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7168,True,0.9681,2026-08-27T14:15:41.238605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 250, ""total_chunks"": 600, ""chunk_entropy"": 4.7168}"
dns_tunnel_08ab_0251,192.168.1.88,185.220.101.44,08ab.seq251.knpugusfircu4vcjifgfgx2dj5hemskeivhfiskbjrpustsuivja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7465,True,0.9668,2026-08-27T14:15:41.340605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 251, ""total_chunks"": 600, ""chunk_entropy"": 4.7465}"
dns_tunnel_08ab_0252,192.168.1.88,185.220.101.44,08ab.seq252.jzauyx2eijpuivknkbpviqkcjrcv6vktivjfgx2dkjcuirkokreq.tunnel.c2exfil-network.org,A,NOERROR,155,4.6607,True,0.9289,2026-08-27T14:15:41.514605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 252, ""total_chunks"": 600, ""chunk_entropy"": 4.6607}"
dns_tunnel_08ab_0253,192.168.1.88,185.220.101.44,08ab.seq253.ifgfgx2dj5hemskeivhfiskbjrpustsuivje4qkml5ceex2ekvgq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7363,True,0.9257,2026-08-27T14:15:41.646605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 253, ""total_chunks"": 600, ""chunk_entropy"": 4.7363}"
dns_tunnel_08ab_0254,192.168.1.88,185.220.101.44,08ab.seq254.kbpviqkcjrcv6vktivjfgx2dkjcuirkokreuctctl5bu6tsgjfca.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6734,True,0.943,2026-08-27T14:15:41.817605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 254, ""total_chunks"": 600, ""chunk_entropy"": 4.6734}"
dns_tunnel_08ab_0255,192.168.1.88,185.220.101.44,08ab.seq255.ivhfiskbjrpustsuivje4qkml5ceex2ekvgvax2uifbeyrk7kvjq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7313,True,0.9252,2026-08-27T14:15:41.935605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 255, ""total_chunks"": 600, ""chunk_entropy"": 4.7313}"
dns_tunnel_08ab_0256,192.168.1.88,185.220.101.44,08ab.seq256.ivjfgx2dkjcuirkokreuctctl5bu6tsgjfcektsujfauyx2jjzka.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6528,True,0.9847,2026-08-27T14:15:42.070605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 256, ""total_chunks"": 600, ""chunk_entropy"": 4.6528}"
dns_tunnel_08ab_0257,192.168.1.88,185.220.101.44,08ab.seq257.ivje4qkml5ceex2ekvgvax2uifbeyrk7kvjukustl5bverkeivha.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6468,True,0.9306,2026-08-27T14:15:42.251605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 257, ""total_chunks"": 600, ""chunk_entropy"": 4.6468}"
dns_tunnel_08ab_0258,192.168.1.88,185.220.101.44,08ab.seq258.kreuctctl5bu6tsgjfcektsujfauyx2jjzkekusoifgf6rccl5ca.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.5772,True,0.9819,2026-08-27T14:15:42.434605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 258, ""total_chunks"": 600, ""chunk_entropy"": 4.5772}"
dns_tunnel_08ab_0259,192.168.1.88,185.220.101.44,08ab.seq259.kvgvax2uifbeyrk7kvjukustl5bverkeivhfiskbjrjv6q2pjzda.tunnel.c2exfil-network.org,A,NOERROR,155,4.7873,True,0.9807,2026-08-27T14:15:42.644605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 259, ""total_chunks"": 600, ""chunk_entropy"": 4.7873}"
dns_tunnel_08ab_0260,192.168.1.88,185.220.101.44,08ab.seq260.jfcektsujfauyx2jjzkekusoifgf6rccl5cfktkql5kecqsmivpq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6868,True,0.9566,2026-08-27T14:15:42.853605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 260, ""total_chunks"": 600, ""chunk_entropy"": 4.6868}"
dns_tunnel_08ab_0261,192.168.1.88,185.220.101.44,08ab.seq261.kvjukustl5bverkeivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eq.tunnel.c2exfil-network.org,A,NOERROR,155,4.7286,True,0.9713,2026-08-27T14:15:42.997605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 261, ""total_chunks"": 600, ""chunk_entropy"": 4.7286}"
dns_tunnel_08ab_0262,192.168.1.88,185.220.101.44,08ab.seq262.jzkekusoifgf6rccl5cfktkql5kecqsmivpvku2fkjjv6q2sivca.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6492,True,0.9606,2026-08-27T14:15:43.182605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 262, ""total_chunks"": 600, ""chunk_entropy"": 4.6492}"
dns_tunnel_08ab_0263,192.168.1.88,185.220.101.44,08ab.seq263.ivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eu4vcfkjhectc7irba.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.8448,True,0.9525,2026-08-27T14:15:43.240605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 263, ""total_chunks"": 600, ""chunk_entropy"": 4.8448}"
dns_tunnel_08ab_0264,192.168.1.88,185.220.101.44,08ab.seq264.l5cfktkql5kecqsmivpvku2fkjjv6q2sivcektsujfauyu27inhq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7457,True,0.9949,2026-08-27T14:15:43.283605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 264, ""total_chunks"": 600, ""chunk_entropy"": 4.7457}"
