session_id,src_ip,dst_ip,inter_arrival_times,is_attack
s00921,192.168.1.142,195.123.245.9,"[311.5, 289.41, 322.76, 272.07, 288.48, 304.0, 323.68, 243.85, 327.5, 314.39, 268.2]",True
s00548,192.168.1.39,34.120.55.12,"[44.64, 13.26, 6.5, 35.28, 59.58, 2.98, 26.62, 33.17, 20.42, 7.76, 36.99]",False
s00905,192.168.1.142,91.108.4.182,"[97.59, 91.74, 94.08, 96.89, 90.87, 92.69, 89.81, 95.04, 85.52, 97.97, 85.91, 100.39, 93.32, 100.0, 92.29, 81.47, 97.29, 88.28, 93.11, 89.78, 85.13, 79.67]",True
s00750,192.168.1.105,194.26.29.112,"[623.29, 639.86, 587.24, 673.71, 620.79, 720.86, 527.21, 679.35, 556.59, 658.64]",True
s00154,192.168.1.52,13.107.21.200,"[35.75, 43.45, 44.06, 31.92, 33.28, 8.23, 22.27]",False
s00125,192.168.1.108,142.250.80.14,"[83.73, 25.86, 31.07, 32.66, 38.64, 41.63, 31.45, 94.34, 296.2, 19.04, 28.98]",False
s00030,192.168.1.140,142.250.80.14,"[0.44, 1.63, 2.27, 2.77, 3.01, 3.47, 1.25, 0.36, 70.55, 2.76, 3.09, 0.99, 2.39]",False
s00400,192.168.1.81,104.16.85.20,"[50.23, 92.37, 100.19, 120.07, 77.42, 46.15, 76.3, 37.65]",False
s00313,192.168.1.170,52.84.12.33,"[101.43, 29.8, 44.79, 29.75, 15.86, 65.8, 65.72, 15.63, 132.62, 33.69, 39.09, 141.91, 82.46]",False
s00603,192.168.1.78,194.26.29.112,"[86.19, 79.77, 90.53, 97.78, 79.63, 79.81, 89.83, 97.56, 94.4, 100.34, 100.17, 85.08, 90.18, 82.1, 83.95, 96.96, 92.82, 80.5, 93.69, 83.27, 84.03]",True
s00157,192.168.1.191,34.120.55.12,"[14.33, 3.74, 60.72, 27.28, 41.66, 1.48, 66.53, 20.27, 12.58, 12.87, 17.07, 29.35, 34.67]",False
s00200,192.168.1.136,17.253.144.10,"[39.36, 17.1, 43.44, 109.05, 56.81, 29.21, 69.47, 92.52, 61.78, 47.58]",False
s00463,192.168.1.214,151.101.1.140,"[98.79, 93.09, 51.39, 50.68, 55.08, 13.14, 48.8, 35.84, 32.09, 193.57]",False
s00374,192.168.1.153,13.107.21.200,"[26.28, 17.39, 17.22, 55.79, 5.68]",False
s00430,192.168.1.197,93.184.216.34,"[49.82, 1.96, 0.39, 2.48, 2.11, 0.68, 43.17]",False
s00340,192.168.1.58,198.51.100.25,"[2.86, 0.19, 0.46, 20.65, 2.76, 2.25, 2.12, 34.75, 19.18]",False
s00657,192.168.1.78,185.190.140.22,"[61.08, 71.63, 57.6, 53.0, 56.86, 60.99, 59.77, 58.21, 73.65, 49.46, 69.96, 57.4, 60.25]",True
s00820,192.168.1.105,194.26.29.112,"[236.74, 233.79, 253.7, 266.81, 287.25, 238.28, 252.22, 249.96, 247.49, 197.68, 256.79, 232.25, 231.79, 260.14]",True
s00956,192.168.1.210,194.26.29.112,"[83.74, 103.78, 87.02, 75.82, 78.08, 101.51, 101.14, 88.43, 99.2, 78.08, 76.97, 95.84, 96.35, 84.75, 90.76, 73.78, 89.98, 76.21, 77.28]",True
s00225,192.168.1.211,52.84.12.33,"[0.98, 2.99, 51.5, 2.47, 2.29, 74.62, 3.31, 54.41, 92.81, 1.28, 0.79, 69.79, 1.75]",False
s00197,192.168.1.226,104.16.85.20,"[157.07, 35.2, 56.5, 32.04, 33.17, 49.34, 175.61, 6.25, 50.97, 30.6, 16.36, 53.25, 22.86, 105.59]",False
s00384,192.168.1.73,17.253.144.10,"[82.98, 54.08, 52.55, 63.12, 94.6, 235.9, 26.11, 205.05, 39.22, 99.82, 47.53]",False
s00481,192.168.1.5,93.184.216.34,"[0.94, 0.82, 0.34, 3.07, 75.63, 3.29]",False
s00637,192.168.1.10,45.154.255.88,"[44.43, 48.65, 53.08, 52.71, 41.83, 40.44, 47.04, 39.7, 40.65, 38.51, 41.12]",True
s00152,192.168.1.234,151.101.1.140,"[9.7, 41.53, 20.6, 2.3, 29.17, 4.94, 10.31, 7.56, 52.41, 25.6, 26.62, 21.75]",False
s01022,192.168.1.44,194.26.29.112,"[158.75, 181.3, 168.17, 199.7, 165.79, 171.14, 155.77, 167.81, 160.39, 197.14, 203.7, 195.16]",True
s00490,192.168.1.201,104.16.85.20,"[2.98, 3.12, 3.37, 49.33, 2.94, 2.1, 2.02, 3.13, 2.38, 50.37, 0.74]",False
s01083,192.168.1.10,185.220.101.44,"[577.79, 541.15, 574.54, 693.48, 699.77, 555.49, 549.53, 591.28, 570.22, 568.36, 566.45, 640.2, 617.82, 604.32, 621.56, 553.18, 597.78, 658.97]",True
s00864,192.168.1.233,91.108.4.182,"[84.14, 81.44, 99.27, 96.09, 79.35, 102.79, 82.34, 77.74, 82.39, 92.89, 104.82, 92.38, 95.24, 98.92, 77.04, 96.61, 97.1, 101.48, 104.53, 104.43, 87.48, 101.66]",True
s00360,192.168.1.169,104.16.85.20,"[29.35, 8.2, 11.68, 12.44, 15.83, 7.05, 29.39, 9.67, 29.41, 5.12]",False
s00040,192.168.1.26,52.84.12.33,"[42.46, 11.96, 3.9, 7.83, 32.88, 14.55, 9.72, 17.87, 12.78, 8.75, 41.22, 35.61, 4.62]",False
s01060,192.168.1.44,194.26.29.112,"[21.07, 19.82, 23.97, 19.94, 19.9, 17.53, 23.12, 19.69, 18.9, 20.24, 20.84, 19.74, 20.15]",True
s00471,192.168.1.41,34.120.55.12,"[41.27, 18.76, 14.28, 58.95, 35.86, 5.2, 21.71, 6.17, 72.47, 13.84, 8.91, 47.12, 46.68, 29.0]",False
s00057,192.168.1.82,52.84.12.33,"[46.69, 32.01, 19.44, 34.03, 132.83, 65.84, 28.01, 72.46, 45.3, 33.52, 33.69, 11.21, 43.53, 27.86]",False
s00173,192.168.1.103,104.16.85.20,"[7.57, 60.12, 52.67, 68.0, 30.0, 45.2, 33.34, 39.99, 30.45, 50.2]",False
s00879,192.168.1.10,198.51.100.7,"[171.56, 165.46, 165.0, 171.57, 160.84, 175.71, 183.71, 199.08, 186.79, 159.39]",True
s00601,192.168.1.105,45.154.255.88,"[62.45, 62.4, 53.71, 59.6, 58.36, 47.46, 60.66, 51.85, 57.7]",True
s01112,192.168.1.25,185.220.101.44,"[26.52, 30.26, 23.04, 28.03, 33.39, 29.18, 32.29]",True
s00616,192.168.1.105,185.190.140.22,"[20.84, 20.02, 20.31, 17.94, 21.86, 25.15, 21.57, 21.96, 21.47]",True
s00871,192.168.1.233,185.190.140.22,"[20.15, 19.79, 21.02, 19.17, 20.2, 22.32, 19.97, 17.97, 20.64, 17.14, 17.53, 18.25, 19.43, 19.43]",True
s00507,192.168.1.38,17.253.144.10,"[51.7, 44.63, 93.62, 16.25, 33.51, 28.75, 17.14, 40.75]",False
s00126,192.168.1.182,104.16.85.20,"[0.61, 0.51, 94.34, 0.54, 2.52, 49.97, 2.48, 3.5, 23.77, 0.75, 2.42, 0.71]",False
s00054,192.168.1.147,93.184.216.34,"[0.95, 0.25, 0.3, 3.43, 45.22, 91.19, 2.33, 1.84, 2.07, 2.14, 43.03, 1.72]",False
s01011,192.168.1.105,198.51.100.7,"[104.12, 111.72, 89.22, 71.86, 109.29, 93.04, 109.67, 82.05, 90.09, 78.47, 107.93, 82.54, 106.79, 90.1, 86.12, 72.72, 97.41, 84.53, 92.17]",True
s00888,192.168.1.44,185.190.140.22,"[99.17, 76.91, 75.79, 96.55, 101.58, 93.99, 75.6, 104.98, 80.87, 103.85, 76.73, 95.81, 88.44, 75.33, 93.76]",True
s00804,192.168.1.10,203.0.113.90,"[563.03, 727.54, 535.04, 650.18, 688.22, 763.2, 617.84, 618.86, 516.86, 615.64, 648.54, 652.98, 654.15, 570.71]",True
s00094,192.168.1.95,13.107.21.200,"[2.75, 58.56, 23.03, 15.61, 27.47, 49.63]",False
s00131,192.168.1.132,198.51.100.25,"[0.23, 3.19, 2.04, 3.48, 1.68, 68.08, 0.76, 36.56, 2.92, 0.5]",False
s00342,192.168.1.183,151.101.1.140,"[35.75, 29.25, 23.7, 58.17, 27.26, 60.59, 91.65, 71.66, 75.74]",False
s00948,192.168.1.78,203.0.113.90,"[18.05, 18.2, 18.53, 18.98, 20.92, 20.55, 19.52, 19.21, 25.45, 19.76]",True
s00327,192.168.1.125,198.51.100.25,"[16.28, 20.17, 92.3, 16.11, 19.0, 54.33, 42.49, 66.22, 65.63, 30.96, 43.29, 25.58, 62.15, 38.39, 18.47]",False
s00208,192.168.1.28,13.107.21.200,"[25.95, 7.75, 96.65, 114.79, 31.45, 63.97, 30.82]",False
s00414,192.168.1.160,52.84.12.33,"[81.48, 26.07, 22.54, 36.88, 9.62, 57.56, 25.17, 8.06, 28.96, 15.06, 17.28, 15.34]",False
s00967,192.168.1.210,203.0.113.90,"[118.63, 109.23, 107.42, 138.06, 138.35, 114.06, 136.83, 107.47, 126.3, 108.38]",True
s00832,192.168.1.25,203.0.113.90,"[142.19, 105.62, 123.46, 118.35, 112.89, 136.3, 110.24, 121.29, 114.8, 124.12, 125.38, 117.53, 113.63, 109.34, 110.63, 119.57, 108.93]",True
s00311,192.168.1.9,52.84.12.33,"[27.55, 50.45, 27.01, 152.19, 9.8, 53.82, 57.48, 30.57, 57.63]",False
s00737,192.168.1.44,185.220.101.44,"[21.91, 20.06, 21.59, 20.46, 19.46, 20.68, 21.93, 18.75, 19.85, 22.08, 19.88]",True
s00015,192.168.1.146,52.84.12.33,"[44.06, 3.23, 64.97, 92.39, 43.65, 63.02, 1.71, 1.31, 1.95]",False
s00742,192.168.1.78,185.220.101.44,"[234.64, 266.79, 254.65, 247.29, 260.75, 251.18]",True
s00163,192.168.1.233,151.101.1.140,"[50.86, 26.6, 144.21, 180.42, 6.73, 49.76, 20.34]",False
s00607,192.168.1.25,45.154.255.88,"[9.35, 10.03, 9.99, 10.45, 9.87, 10.51, 9.71, 9.86, 10.13, 9.6, 9.99, 9.19, 10.14, 10.59]",True
s01046,192.168.1.25,195.123.245.9,"[20.84, 20.75, 18.46, 16.58, 16.71, 20.33]",True
s01149,192.168.1.44,194.26.29.112,"[114.9, 105.52, 115.84, 112.09, 99.28, 95.29, 95.8, 91.35, 96.03, 91.94, 106.08]",True
s00315,192.168.1.156,104.16.85.20,"[29.23, 26.64, 63.79, 67.21, 67.03, 82.1, 29.5, 36.51, 23.34, 21.0, 7.19, 23.82, 12.5]",False
s00106,192.168.1.153,34.120.55.12,"[56.68, 80.8, 17.29, 1.32, 0.81, 2.33]",False
s00686,192.168.1.25,203.0.113.90,"[13.25, 13.86, 15.77, 17.05, 13.29, 17.09, 14.3, 15.57, 12.95, 15.81, 17.15, 16.83, 13.68, 14.31, 16.96]",True
s00019,192.168.1.87,93.184.216.34,"[21.29, 16.09, 18.01, 10.33, 5.62, 10.3, 38.98, 32.87, 56.02, 33.24, 36.33, 16.58, 11.77]",False
s00912,192.168.1.25,185.220.101.44,"[98.52, 73.13, 75.46, 78.19, 93.76, 77.69, 93.25, 109.19, 106.16, 83.9, 90.82, 75.67, 92.46, 104.33]",True
s01012,192.168.1.44,195.123.245.9,"[51.99, 44.2, 47.8, 54.31, 45.88, 50.44, 54.25, 45.3, 52.14, 47.31]",True
s01062,192.168.1.10,195.123.245.9,"[9.76, 10.04, 9.77, 10.19, 9.87, 9.83, 10.2, 10.12, 10.03, 9.95, 10.38, 10.04, 9.8, 9.95, 10.32]",True
s00274,192.168.1.129,142.250.80.14,"[45.26, 41.2, 106.11, 44.74, 66.14, 54.92, 69.66, 29.26, 14.46, 53.67]",False
s00119,192.168.1.81,17.253.144.10,"[3.16, 30.89, 18.28, 56.83, 17.16, 17.5, 27.79]",False
s01040,192.168.1.78,185.190.140.22,"[329.2, 317.91, 346.68, 350.58, 290.61, 298.35, 275.32, 320.86, 289.56, 265.63, 283.91]",True
s00410,192.168.1.237,142.250.80.14,"[0.3, 0.34, 2.85, 1.23, 91.6, 2.74, 35.08, 1.92, 0.26]",False
s00348,192.168.1.170,151.101.1.140,"[61.99, 23.02, 11.36, 13.19, 54.05, 50.06, 66.03, 48.22, 123.57, 43.11, 26.15, 106.45, 123.12, 82.03]",False
s01151,192.168.1.142,195.123.245.9,"[9.8, 9.62, 9.99, 9.75, 9.78, 10.09, 10.4, 10.17, 10.24, 10.35, 10.08, 10.2, 10.14, 9.61, 9.81, 9.48, 9.89, 10.23, 10.06, 10.17]",True
s00060,192.168.1.236,198.51.100.25,"[47.05, 149.01, 26.16, 53.13, 28.56, 30.09, 18.59, 14.39, 19.04, 82.84, 25.63, 19.09, 95.52]",False
s00705,192.168.1.78,198.51.100.7,"[31.75, 29.4, 27.55, 29.4, 29.25, 32.4, 27.84, 31.25, 32.33, 37.32, 29.88, 28.74]",True
s01108,192.168.1.44,185.220.101.44,"[58.2, 71.86, 63.42, 65.84, 61.8, 64.35, 56.03, 62.15, 61.09, 66.26, 62.0]",True
s01042,192.168.1.44,45.154.255.88,"[216.21, 204.02, 215.69, 151.02, 162.18, 170.57, 201.89, 156.0, 181.48, 157.8, 162.28, 174.56, 173.71, 147.55, 162.36, 190.2, 168.52, 182.09, 175.19]",True
s00574,192.168.1.202,104.16.85.20,"[38.2, 61.62, 9.7, 15.65, 50.63, 37.28, 32.28, 31.49, 32.91, 5.27, 40.53, 9.01]",False
s00444,192.168.1.107,104.16.85.20,"[29.29, 8.92, 9.23, 44.31, 19.35, 6.14, 32.98, 14.74, 16.6, 13.74]",False
s00441,192.168.1.213,34.120.55.12,"[33.27, 15.67, 101.54, 53.82, 17.77, 59.03, 72.02, 58.42, 22.39, 40.07, 22.45, 78.5]",False
s00937,192.168.1.142,195.123.245.9,"[77.27, 78.34, 109.7, 105.13, 95.67, 88.69, 81.06, 85.39, 89.51, 73.56, 94.1, 92.14, 72.51, 77.43, 108.17, 95.55, 94.04, 94.93, 91.37]",True
s01106,192.168.1.78,91.108.4.182,"[48.5, 47.26, 49.74, 48.33, 49.42, 47.29, 41.97, 44.39, 48.6, 45.53, 45.91, 47.84]",True
s00297,192.168.1.34,104.16.85.20,"[10.21, 17.89, 44.62, 16.33, 38.87, 29.6]",False
s00836,192.168.1.44,195.123.245.9,"[52.25, 46.08, 49.0, 51.8, 50.43, 51.76]",True
s00958,192.168.1.78,45.154.255.88,"[31.26, 29.79, 30.68, 29.04, 28.57, 30.67, 30.07, 29.92, 31.42, 28.55, 29.74, 30.29, 29.41, 30.71, 28.69, 29.82, 29.69, 29.21, 31.05, 30.71, 31.31, 30.7, 31.06, 29.4]",True
s00080,192.168.1.93,93.184.216.34,"[0.77, 0.53, 1.79, 0.77, 2.51, 90.4, 2.42, 1.3, 2.17, 0.7, 1.23, 49.97, 2.86, 2.86]",False
s01165,192.168.1.210,194.26.29.112,"[303.21, 319.1, 230.25, 301.9, 378.92, 355.33, 287.29, 267.42, 315.79, 321.69, 310.47, 313.41, 214.92, 359.2]",True
s00639,192.168.1.10,194.26.29.112,"[16.67, 16.51, 15.43, 16.58, 13.26, 15.76, 13.19, 14.13, 13.79]",True
s00271,192.168.1.10,17.253.144.10,"[57.34, 55.57, 11.14, 6.91, 38.73, 6.34, 16.41, 18.24, 25.82]",False
s00977,192.168.1.78,45.154.255.88,"[671.63, 598.9, 605.65, 553.71, 578.01, 555.62, 628.66, 571.19, 566.07, 564.45, 556.44, 604.58, 630.12, 632.39]",True
s00561,192.168.1.184,13.107.21.200,"[20.71, 38.37, 3.31, 15.29, 7.96, 22.49, 13.22, 6.29]",False
s00887,192.168.1.44,203.0.113.90,"[10.57, 9.6, 10.3, 10.02, 9.55, 9.69, 9.91, 9.86, 9.67, 10.37, 10.06, 10.63, 9.7, 10.54, 10.0, 10.04, 10.07, 9.49, 10.06]",True
s00754,192.168.1.25,45.154.255.88,"[17.48, 21.69, 19.34, 22.11, 19.94, 19.12, 17.68, 18.29, 19.45, 16.32, 21.34]",True
s00062,192.168.1.97,52.84.12.33,"[35.33, 13.78, 11.88, 13.75, 14.31, 8.87, 73.27, 18.26, 29.5, 11.13, 23.93, 1.53, 8.8]",False
s00849,192.168.1.78,194.26.29.112,"[75.5, 84.54, 86.21, 79.71, 85.35, 83.57, 86.12, 79.84, 73.77, 79.78, 90.29, 84.51]",True
s01125,192.168.1.44,45.154.255.88,"[198.92, 277.33, 227.51, 320.93, 330.31, 371.3, 263.1, 265.53]",True
s00307,192.168.1.5,13.107.21.200,"[4.12, 22.75, 21.13, 25.75, 3.87, 17.09]",False
s00876,192.168.1.105,194.26.29.112,"[195.17, 179.18, 154.39, 182.98, 200.57, 192.77, 202.64, 205.37, 176.31, 182.52, 164.41, 193.53, 188.99, 191.67, 167.95, 184.29, 176.27, 179.23, 192.74, 176.72]",True
s01130,192.168.1.78,195.123.245.9,"[57.15, 66.08, 67.38, 59.61, 49.25, 54.24, 59.26, 73.35, 54.71, 59.18, 42.75, 58.51, 72.21]",True
s00371,192.168.1.85,13.107.21.200,"[6.0, 24.33, 9.84, 14.81, 22.78, 4.13, 9.62, 12.41, 16.34, 6.78]",False
s00789,192.168.1.44,203.0.113.90,"[9.41, 9.64, 9.9, 10.55, 10.52, 10.32, 9.7, 10.23, 9.6, 9.59, 10.13, 10.31, 9.68, 9.5, 9.92, 9.42, 10.35, 9.95, 9.77, 10.04, 9.63, 9.61, 9.93]",True
s00549,192.168.1.42,142.250.80.14,"[2.75, 0.94, 2.91, 2.33, 37.59, 0.66, 2.08, 2.85, 0.54, 1.06, 2.15, 3.46, 2.3, 0.13]",False
s00393,192.168.1.231,17.253.144.10,"[42.16, 64.43, 84.53, 30.04, 18.26, 76.43, 69.61, 31.59, 61.2, 40.4, 26.6, 55.05]",False
s00615,192.168.1.210,45.154.255.88,"[119.42, 101.5, 120.93, 120.15, 115.82, 117.68, 115.73, 117.15, 113.51, 113.36]",True
s00501,192.168.1.134,17.253.144.10,"[56.63, 31.35, 12.55, 103.62, 72.77, 43.47, 29.2, 29.24, 53.14, 38.66, 50.35]",False
s00099,192.168.1.219,13.107.21.200,"[2.56, 0.48, 2.86, 3.36, 2.8, 3.45, 2.18, 32.54, 0.06, 1.88, 0.51, 1.81, 3.44, 1.12, 3.09]",False
s00113,192.168.1.58,52.84.12.33,"[12.06, 68.07, 25.42, 11.63, 12.5]",False
s00894,192.168.1.44,198.51.100.7,"[96.87, 116.0, 96.93, 88.72, 92.44, 89.34, 89.84, 94.25, 111.39, 96.14, 113.2, 100.8]",True
s00039,192.168.1.198,17.253.144.10,"[1.99, 9.34, 12.12, 16.94, 8.35, 7.25, 20.78, 43.2, 7.21, 29.88, 52.74, 28.7]",False
s00221,192.168.1.240,151.101.1.140,"[16.85, 18.24, 17.09, 6.89, 17.54, 23.3, 12.11, 15.31, 18.01, 17.28, 10.3, 9.55, 5.68]",False
s00583,192.168.1.46,34.120.55.12,"[46.75, 52.96, 70.36, 115.25, 70.19, 50.47, 60.35, 52.37, 30.16]",False
s01126,192.168.1.210,194.26.29.112,"[35.09, 32.48, 29.01, 26.34, 27.89, 28.06]",True
s01070,192.168.1.210,91.108.4.182,"[623.88, 640.09, 608.09, 583.6, 581.41, 590.15, 525.44, 533.47, 655.07, 534.07, 538.45, 613.93, 668.59, 608.14, 602.67, 602.45, 609.41, 558.95]",True
s00178,192.168.1.155,93.184.216.34,"[18.13, 43.22, 10.25, 33.0, 13.57, 26.65, 70.08]",False
s00803,192.168.1.142,185.220.101.44,"[9.91, 9.77, 10.55, 9.94, 10.08, 9.97, 9.8, 9.43, 9.66, 10.39, 10.54, 9.91, 9.95, 10.41, 9.93, 10.42, 9.86, 9.51, 9.96]",True
s00907,192.168.1.25,45.154.255.88,"[97.51, 107.38, 79.12, 104.77, 73.74, 71.76, 103.32, 85.76, 93.1, 94.88, 72.59]",True
s00968,192.168.1.105,45.154.255.88,"[194.56, 168.57, 189.85, 198.63, 180.51, 195.59, 192.35, 193.06, 181.77, 165.5, 180.71, 175.12]",True
s00122,192.168.1.233,198.51.100.25,"[63.75, 110.23, 111.12, 36.0, 49.33, 50.78, 45.93, 85.69, 119.36, 114.27, 54.61, 58.99]",False
s00229,192.168.1.95,151.101.1.140,"[0.8, 49.4, 52.99, 3.49, 38.51, 0.69, 3.41, 1.0, 2.47, 3.01, 2.42, 1.61, 2.63, 1.28, 2.46, 32.09]",False
s00544,192.168.1.204,17.253.144.10,"[148.57, 29.61, 21.49, 89.02, 133.92, 25.63, 52.55, 25.23]",False
s01072,192.168.1.25,45.154.255.88,"[21.45, 22.78, 21.85, 21.04, 21.61, 18.69, 21.57, 18.69, 19.28, 17.45, 19.63]",True
s00325,192.168.1.232,142.250.80.14,"[4.65, 19.06, 15.97, 12.32, 21.32, 70.81, 5.28, 28.73, 23.89, 10.87, 4.57, 2.37, 35.06, 11.03]",False
s00321,192.168.1.103,198.51.100.25,"[33.69, 43.65, 33.05, 67.58, 92.1, 40.82, 28.58, 38.39, 42.12, 45.34, 132.2, 149.33, 51.92, 46.78, 159.12]",False
s00182,192.168.1.108,151.101.1.140,"[7.4, 17.67, 34.76, 31.42, 5.74, 38.5, 16.4, 17.14, 20.31, 7.27, 33.01]",False
s00959,192.168.1.44,45.154.255.88,"[48.89, 47.68, 41.31, 39.72, 39.51, 48.37, 44.76, 39.42, 49.51, 44.93, 40.46, 50.22, 50.12, 43.48]",True
s00419,192.168.1.88,142.250.80.14,"[24.02, 173.36, 47.12, 38.74, 19.88, 35.04, 37.48, 67.97, 44.14, 33.06]",False
s00186,192.168.1.182,142.250.80.14,"[33.0, 24.36, 93.98, 92.88, 29.91, 20.89, 41.11, 66.23, 73.16, 20.45, 88.03, 53.62, 77.61, 35.71, 33.37]",False
s00170,192.168.1.58,151.101.1.140,"[30.95, 23.35, 8.77, 37.39, 8.96, 24.33, 12.95, 9.86, 23.64, 5.72, 22.25, 18.08, 6.9]",False
s00345,192.168.1.4,198.51.100.25,"[21.26, 73.49, 1.76, 2.79, 26.93, 2.08, 2.05, 3.12, 1.12, 22.17, 1.51]",False
s00492,192.168.1.29,17.253.144.10,"[2.59, 0.05, 29.59, 34.04, 0.53, 0.82]",False
s00366,192.168.1.126,34.120.55.12,"[19.12, 4.97, 28.09, 28.51, 34.07, 27.88, 16.32, 32.25]",False
s00739,192.168.1.78,185.220.101.44,"[21.98, 29.5, 39.26, 27.65, 30.18, 27.64]",True
s00872,192.168.1.233,203.0.113.90,"[29.74, 31.36, 30.48, 30.25, 29.36, 30.15, 31.0, 29.44, 28.78, 30.36, 29.04, 29.23, 29.95, 30.86]",True
s00744,192.168.1.105,185.190.140.22,"[75.6, 73.5, 74.84, 76.2, 104.87, 104.69, 109.23, 67.97, 97.73, 77.01, 73.23]",True
s00923,192.168.1.105,194.26.29.112,"[119.91, 115.09, 113.27, 134.76, 110.72, 126.52, 111.34, 118.11, 110.63]",True
s00151,192.168.1.33,34.120.55.12,"[25.92, 72.4, 15.05, 33.87, 82.38, 23.5, 92.03, 41.0, 35.02, 64.85]",False
s00506,192.168.1.178,52.84.12.33,"[21.61, 78.16, 67.06, 69.29, 70.68, 46.61, 16.44, 111.19, 35.26, 104.62]",False
s00734,192.168.1.210,203.0.113.90,"[31.61, 30.35, 28.89, 29.76, 30.3, 28.36, 29.82, 30.28, 30.5, 31.09]",True
s00132,192.168.1.216,93.184.216.34,"[29.37, 22.46, 63.09, 22.67, 37.11, 37.5, 11.74, 59.59, 80.13, 24.43, 62.57, 25.88]",False
s00046,192.168.1.63,93.184.216.34,"[51.28, 16.49, 115.11, 38.58, 68.02, 34.25, 44.62, 67.9, 58.62]",False
s01006,192.168.1.25,91.108.4.182,"[13.71, 16.58, 13.93, 17.21, 15.14, 15.07, 13.93, 13.56, 15.58, 14.54, 14.04, 16.98, 15.7]",True
s01137,192.168.1.210,185.220.101.44,"[59.49, 62.04, 59.89, 56.81, 59.31, 58.4, 59.29, 60.19, 58.39, 61.74, 62.13]",True
s00706,192.168.1.142,91.108.4.182,"[57.33, 58.06, 57.66, 52.98, 60.91, 59.37, 57.72]",True
s00217,192.168.1.185,13.107.21.200,"[26.46, 13.56, 54.54, 80.51, 60.7, 45.24]",False
s00096,192.168.1.224,34.120.55.12,"[224.36, 96.42, 66.01, 34.51, 52.46, 23.11, 26.81, 74.87, 67.94, 111.14, 107.53]",False
s00875,192.168.1.78,185.220.101.44,"[135.46, 135.19, 109.68, 110.39, 145.91, 116.66, 108.42, 113.27, 124.7, 135.29, 119.48, 111.94, 136.72, 114.21, 140.13]",True
s00865,192.168.1.25,91.108.4.182,"[29.91, 29.78, 31.1, 30.0, 29.76, 28.15, 30.04, 29.68, 29.49, 29.79, 31.06, 30.48, 30.27, 31.16, 29.69, 29.51, 30.56, 30.3, 29.9, 30.22, 29.98, 31.47, 28.7]",True
s00945,192.168.1.142,194.26.29.112,"[331.18, 239.22, 274.48, 306.94, 288.12, 248.75, 295.12, 367.04, 286.38, 322.07]",True
s00815,192.168.1.233,203.0.113.90,"[520.61, 646.5, 624.64, 674.12, 585.5, 612.95, 710.93, 641.46]",True
s00515,192.168.1.195,104.16.85.20,"[99.18, 12.57, 14.78, 92.36, 57.53, 13.86, 208.0, 29.05, 39.74, 118.35]",False
s00866,192.168.1.10,203.0.113.90,"[12.33, 13.22, 18.15, 14.29, 12.87, 11.78, 15.53, 13.01, 15.53, 15.59, 15.63, 15.94, 12.47, 14.93, 13.57, 18.0, 13.01]",True
s00587,192.168.1.97,151.101.1.140,"[2.74, 2.46, 2.99, 0.28, 1.31, 1.85, 0.52, 3.27, 0.16, 3.03, 2.3, 2.05, 31.67, 61.93, 1.58, 3.43]",False
s00962,192.168.1.105,91.108.4.182,"[168.07, 160.5, 175.91, 155.43, 184.69, 180.3, 165.41, 197.51, 162.56, 161.86, 165.43, 178.96, 179.78, 166.0]",True
s01181,192.168.1.233,203.0.113.90,"[16.22, 15.09, 14.12, 14.89, 14.23, 16.12, 16.21, 16.39, 14.12, 14.27, 14.05, 15.4, 13.64, 15.39, 14.37, 14.93, 14.13]",True
s00159,192.168.1.101,198.51.100.25,"[24.36, 1.88, 2.95, 43.59, 1.92, 0.68, 3.28, 0.26]",False
s01000,192.168.1.233,203.0.113.90,"[179.7, 148.82, 146.64, 147.44, 160.02, 171.1, 182.33, 206.51, 199.69, 183.05, 216.77, 148.53, 203.1, 153.11, 150.79]",True
s00523,192.168.1.7,151.101.1.140,"[2.38, 1.63, 2.61, 0.21, 1.66, 1.59, 1.3, 64.83, 0.85, 2.11, 93.39, 0.37]",False
s00288,192.168.1.2,142.250.80.14,"[2.83, 1.38, 3.41, 2.82, 54.73, 3.12, 0.09, 3.34, 52.65, 1.61, 0.85, 3.13, 2.38]",False
s00801,192.168.1.105,91.108.4.182,"[229.95, 259.04, 270.66, 251.7, 257.41, 255.0, 236.8, 213.76, 249.01]",True
s00188,192.168.1.184,17.253.144.10,"[26.22, 78.76, 209.96, 19.26, 25.26, 117.09, 145.95, 33.65, 13.49, 75.74, 34.56, 35.42]",False
s00058,192.168.1.9,142.250.80.14,"[3.41, 84.14, 74.71, 52.59, 2.41, 2.2, 0.82, 1.8, 0.94]",False
s00243,192.168.1.201,13.107.21.200,"[25.51, 36.41, 49.98, 30.75, 8.36]",False
s01034,192.168.1.78,45.154.255.88,"[83.5, 87.8, 84.94, 105.08, 92.49, 80.72, 100.82, 90.64, 76.93, 80.52]",True
s01092,192.168.1.142,198.51.100.7,"[90.38, 95.31, 94.93, 82.61, 86.71, 84.87, 100.93, 107.07, 100.6, 103.15, 89.42, 90.89, 105.93, 82.07, 101.41, 99.76, 98.36, 88.44, 89.24, 84.32, 92.21]",True
